cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
164289,Ethylenediaminetetraacetic acid ammonium Iron(III) salt,631-210-6,111030-92-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164290,(s)-3-(Benzyloxycarbonyl)-5-oxo-4-oxazolidineacetyl chloride,631-211-1,111197-44-5,Skin Corr. 1B;Eye Dam. 1,Notified C&L,38,H314:38;H318:38
164291,"4,6-Dihydroxy-5-ethylpyrimidine",631-212-7,111129-64-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,39,H319:38;H335:38;H315:38;H302:1;H332:1;H312:1
164292,"5,7-Dimethyl-3,5,9-decatrien-2-one",631-213-2,111317-19-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164293,1-[(Phenylthio)methyl]-1H-benzotriazole,631-214-8,111198-03-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164294,Zirconium-nickel alloy,631-215-3,11146-73-9,Flam. Sol. 1;Acute Tox. 4;Acute Tox. 4;Skin Sens. 1;Eye Dam. 1;Acute Tox. 4;Carc. 1B,Notified C&L,38,H228:38;H302:38;H332:38;H312:38;H318:38;H350:38;H317:38
164295,"1,4,7-Trithiacyclodecane",631-216-9,111381-84-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164296,(3S)-(-)-3-Acetamidopyrrolidine,631-217-4,114636-31-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,44,H319:39;H335:38;H315:39;H314:5
164297,1-(Benzyloxymethyl)tri(ethylene glycol),631-219-5,114951-76-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164298,"1,4-Dideoxy-1,4-imino-D-mannitol hydrochloride",631-220-0,114976-76-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164299,"2-(4-Isobutoxy-3-methoxyphenyl)-1H-imidazo (4, 5-b)phenazine",631-221-6,114991-95-6,Acute Tox. 4;Aquatic Chronic 4,Notified C&L,38,H302:38;H413:38
164300,Allyl(diethylamino)dimethylsilane,631-222-1,115579-47-0,Flam. Liq. 2;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38;H225:38
164301,11-Bromo-1-undecanethiol,631-223-7,116129-34-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H319:38;H413:38;H335:38;H315:38
164302,"(R,R)-(+)-1,2-Di(1-naphthyl)-1,2-ethanediol",631-224-2,116204-39-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164303,trans-2-Chloro-6-fluoro-β-nitrostyrene,631-225-8,116272-78-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,42,H319:42;H335:42;H315:42
164304,4-Acetylamino-N-(2'-aminophenyl)benzamide,631-226-3,112522-64-2,Eye Irrit. 2,Notified C&L,127,H319:127
164305,N-Cbz-L-2-amino-4-sulfamoylbutyric acid,631-227-9,112898-30-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164306,"(4S,5S)-(-)-2-Chloro-4,5-dimethyl-1,3,2-dioxaphospholane 2-oxide",631-228-4,112966-13-9,Flam. Liq. 3;Skin Corr. 1B,Notified C&L,38,H226:38;H314:38
164307,3-Cyanopropyldiisopropylchlorosilane,631-230-5,113641-37-5,Skin Corr. 1B,Notified C&L,38,H314:38
164308,5-Mercuri-2'-deoxyuridine 5'-triphosphate sodium salt,631-231-0,113728-11-3,Acute Tox. 2;Acute Tox. 1;Acute Tox. 2;STOT RE 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H373:38;H330:38;H300:38;H400:38;H310:38;H410:38
164309,PNU-74654,631-232-6,113906-27-7,Acute Tox. 4,Notified C&L,38,H302:38
164310,Bis(ethylcyclopentadienyl)magnesium,631-233-1,114460-02-5,Flam. Liq. 3;Pyr. Liq. 1;Water-react. 2,Notified C&L,43,H226:38;H250:43;H261:38;H335:5;H252:5;H319:5;H315:5
164311,Bis(propylcyclopentadienyl)magnesium,631-234-7,114504-74-4,Pyr. Liq. 1;Water-react. 2,Notified C&L,42,H261:38;H250:42;H252:4
164312,Methyl 1-methylindole-3-carboxylate,631-235-2,108438-43-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164313,Methanesulfonic acid 11-eicosenyl ester,631-236-8,108321-77-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164314,Palmitoleic acid lauryl ester,631-237-3,108321-49-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164315,Palmitoleic acid stearyl ester,631-238-9,108321-24-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164316,3-Chloro-1H-indazole-5-carboxaldehyde,631-239-4,1086391-03-8,Acute Tox. 4,Notified C&L,38,H302:38
164317,tert-Butyldimethylsilyl trichloroacetate,631-241-5,108613-05-4,Skin Corr. 1B,Notified C&L,38,H314:38
164318,"1,4-Bis(trimethylsilyl)-1,4-dihydronaphthalene",631-242-0,1085-97-8,Flam. Sol. 2,Notified C&L,38,H228:38
164319,3-Methyl-1-pentyn-3-amine hydrochloride,631-243-6,108575-32-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164320,trimethyl[[](trimethylstannyl)sulfanyl]stannane,631-244-1,1070-91-3,Acute Tox. 2;Acute Tox. 1;Acute Tox. 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H330:38;H300:38;H400:38;H310:38;H410:38
164321,"N-[4-[4,5-Dihydro-4-[1-(4-hydroxyphenyl)-1H-tetrazol-5-ylthio]-5-oxo-3- pyrrolidino-1H-pyrazol-1-yl]phenyl]-4-(2,4-di-tert-pentylphenoxy)butyra mide",631-245-7,107047-28-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164322,[2-(4-Nonylphenoxy)ethoxy]acetic acid,631-246-2,106807-78-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164323,Bis(triphenylphosphine)copper(I) nitrate,631-247-8,106678-35-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164324,TUG-424,631-248-3,1082058-99-8,Eye Irrit. 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H319:38;H400:38;H410:38
164325,Bromodiphenylphosphine,631-249-9,1079-65-8,Water-react. 2;Skin Corr. 1B,Notified C&L,38,H261:38;H314:38
164326,Glyoxal dithiosemicarbazone,631-250-4,1072-12-4,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4,Notified C&L,38,H302:38;H332:38;H312:38
164327,"4-[(S,S)-2,3-Epoxyhexyloxy]phenyl 4-(decyloxy)benzoate",631-252-5,107133-34-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164328,1-(4-trans-Hexylcyclohexyl)-4-[2-(4-isothiocyanatophenyl)ethyl]benzene,631-253-0,110499-95-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164329,"4-Hexyl-4'-[2-(4-isothiocyanatophenyl)ethyl]-1,1'-biphenyl",631-254-6,110499-97-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164330,R-Phycoerythrin,631-255-1,11016-17-4,Acute Tox. 2;Acute Tox. 2,Notified C&L,38,H300:38;H310:38
164331,"N,N'-Bis(3-aminopropyl)-2-butene-1,4-diamine",631-256-7,110319-68-1,Skin Corr. 1B;Eye Dam. 1,Notified C&L,38,H314:38;H318:38
164332,Benzyl (2S)-(-)-glycidate,631-257-2,110994-90-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164333,Diethylenetriaminepentaacetic acid diammonium iron salt,631-258-8,111030-91-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164334,Tetrairidium dodecacarbonyl,631-259-3,11065-24-0,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4,Notified C&L,42,H302:38;H332:38;H312:38;H301:4;H330:4
164335,Filipin complex Streptomyces filipinensis,631-260-9,11078-21-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164336,"(2S)-1,2,4-Tris(methanesulfonyloxy)butane",631-261-4,108963-16-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164337,5-Isocyanatoisophthaloyl dichloride,631-263-5,109069-53-6,Skin Corr. 1B;Eye Dam. 1,Notified C&L,38,H314:38;H318:38
164338,N-(5-Nitrosalicylidene)anthranillic acid,631-264-0,108950-07-8,Acute Tox. 4;Aquatic Acute 1,Notified C&L,38,H302:38;H400:38
164339,"(R)-(+)-1,2-Epoxydodecane",631-265-6,109856-85-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164340,"Ethyl 7-[1-(4-fluorophenyl)-4-isopropyl-2-phenyl-1H-imidazol-5-yl]-3,5-dihydroxy-trans-6-heptenoate",631-266-1,109083-30-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164341,Phenyl 9-acridinecarboxylate,631-267-7,109392-90-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164342,"1,6-Bis(2-naphthyloxy)-2,4-hexadiyne",631-268-2,104109-20-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164343,2-Cyanoethyl glycidyl ether,631-269-8,10433-39-3,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4,Notified C&L,38,H302:38;H332:38;H312:38
164344,(-)-DIP-Bromide™ )-DIP-Bromide,631-270-3,104114-70-7,Skin Corr. 1B;Eye Dam. 1,Notified C&L,38,H314:38;H318:38
164345,Butyl butoxyacetate,631-271-9,10397-22-5,Not Classified,Notified C&L,106,Not classified:68;H335:38;H315:38
164346,3-Iodo-5-nitroaniline,631-272-4,10394-64-6,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H302:38;H335:38;H319:38;H317:38;H315:38
164347,2-Bromo-2-methylcyclohexanone,631-274-5,10409-47-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164348,2-Fluoro-4-(trifluoromethyl)pyridine-3-carboxylic acid,631-275-0,1040681-74-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164349,N-Glycylmuscimol hydrobromide,631-276-6,103871-75-6,Acute Tox. 2;Acute Tox. 2;Acute Tox. 2,Notified C&L,38,H300:38;H330:38;H310:38
164350,2-Amino-3-nitropyridine-5-boronic acid pinacol ester,631-277-1,1032758-80-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164351,3-[1-(3-Hydroxy-4-methoxyphenyl)-meth-(E)-ylidene]-6-methyl-chroman-4-one,631-278-7,1031206-36-6,Aquatic Acute 1,Notified C&L,38,H400:38
164352,N-FMOC-piperidine-2-carboxylic acidc,631-279-2,105751-19-7,Aquatic Acute 1,Notified C&L,38,H400:38
164353,Gitoxigenin 3-acetate,631-280-8,1059-21-8,Acute Tox. 3;Acute Tox. 3;Acute Tox. 3,Notified C&L,38,H301:38;H311:38;H331:38
164354,cDPCP,631-281-3,106343-54-8,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Resp. Sens. 1;STOT SE 3,Notified C&L,38,H302:38;H335:38;H319:38;H334:38;H317:38;H315:38
164355,"N,N'-Di-sec-butylacetamidine",631-282-9,106500-96-3,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38;H317:38;H315:38
164356,"14(R),15(S)-Epoxy-(5Z,8Z,11Z)-eicosatrienoic acid",631-283-4,105304-92-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164357,"5-Hydroxy-(2,6-diisopropylphenyl)-1H-isoindole-1,3-dione",631-285-5,105624-86-0,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
164358,"1-Methyl-6-phenyl-1H-imidazo[4,5-b]pyridin-2-amine",631-286-0,105650-23-5,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Carc. 2,Notified C&L,40,H335:39;H351:39;H319:39;H301:39;H315:39;H311:1;H331:1
164359,"2,3-Dimethyl-2-pentene",631-287-6,10574-37-5,Flam. Liq. 2;Asp. Tox. 1,Notified C&L,38,H304:38;H225:38
164360,"5-[3-Ethoxy-4-(3-ethyl-5-methyl-2(3H)-benzothiazolylidene)-2-butenylide ne]-3-ethyl-2-[(3-ethyl-4,5-diphenyl-2(3H)-thiazolylidene)methyl]-4,5-d ihydro-4-oxothiazolium iodide",631-288-1,105176-22-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164361,2-Furyl tetramethylphosphorodiamidate,631-289-7,105262-58-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164362,5-Acetyl-2-amino-4-(4-methoxyphenyl)-6-methyl-4H-pyran-3-carbonitrile,631-290-2,105263-07-8,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,38,H302:38;H332:38;H312:38;H335:38;H319:38;H315:38
164363,(2-Chlorophenylethynyl)trimethylsilane,631-291-8,105273-33-4,Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H319:38;H413:38
164364,DIIMINA,631-292-3,104410-32-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164365,Methylmalonyl coenzymeA tetralithium salt hydrate,631-293-9,104809-02-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164366,p-Nitrobenzyldimethylhydroxyethylammonium bromide,631-294-4,104809-39-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164367,"2,3-Dibromopropionaldehyde diethyl acetal",631-296-5,10160-86-8,Eye Dam. 1,Notified C&L,38,H318:38
164368,"Disodium tris(1,2-benzenediolato-O,O')silicate",631-297-0,101519-12-4,Skin Corr. 1B;Eye Dam. 1,Notified C&L,38,H314:38;H318:38
164369,"5-Fluoro-2,3-thiophenedicarboxaldehyde",631-298-6,1015071-22-3,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38
164370,"1,2-Dimethoxy-1,1,2,2-tetramethyldisilane",631-299-1,10124-62-6,Flam. Liq. 3,Notified C&L,42,H226:42;H319:4;H335:4;H315:4
164371,"1-Mesityl-3,4-dimethyl-4H-1,2,4-triazol-1-ium tetrafluoroborate",631-300-5,1012335-23-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164372,RhodamineÂ B amine,631-301-0,100992-88-9,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H302:38;H335:38;H315:38;H318:38
164373,"2-Acetamido-3,7-dinitro-9-fluorenone",631-302-6,100964-96-3,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,38,H302:38;H332:38;H312:38;H335:38;H319:38;H315:38
164374,5-Mercuri-2'-deoxyuridine 5'-triphosphate carbonate Triethylammonium salt,631-303-1,100940-64-5,Acute Tox. 2;Acute Tox. 1;Acute Tox. 2;STOT RE 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H373:38;H330:38;H300:38;H400:38;H310:38;H410:38
164375,5-Mercuriuridine 5'-triphosphate mixed sodium lithium salt,631-304-7,100940-63-4,Acute Tox. 2;Acute Tox. 1;Acute Tox. 2;STOT RE 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H373:38;H330:38;H300:38;H400:38;H310:38;H410:38
164376,N-Benzoyl-DL-leucine β-naphthylamide,631-305-2,100938-12-3,Carc. 2,Notified C&L,38,H351:38
164377,Suberyldicholine dichloride,631-306-8,100930-12-9,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,38,H302:38;H332:38;H312:38;H335:38;H319:38;H315:38
164378,Lead(II) 2-hydroxy-2-methylpropionate,631-307-3,100929-97-3,Acute Tox. 4;Acute Tox. 4;Repr. 1A;STOT RE 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H373:38;H302:38;H332:38;H360:38;H400:38;H410:38
164379,"P1,P6-Di(adenosine-5') hexaÂphosphate ammonium salt",631-308-9,102783-34-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164380,"1,2,3,4-Tetrafluoro-5,8-dihydroxyanthraquinone",631-309-4,102822-05-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164381,Fadrozole hydrochloride,631-311-5,102676-31-3,Acute Tox. 3;Repr. 2,Notified C&L,38,H301:38;H361:38
164382,Biocytin hydrazide,631-312-0,102743-85-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164383,2-Ethyl-6-isopropylphenyl isocyanate,631-313-6,102561-41-1,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,38,H302:38;H332:38;H312:38;H335:38;H319:38;H315:38
164384,2-Chloro-4-benzamido-5-methylbenzenediazonium chloride hemi(zinc chloride) salt,631-314-1,102601-62-7,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4;Carc. 2,Notified C&L,38,H302:38;H351:38;H332:38;H312:38
164385,"1,1,3-Tris(phenylthio)-1-propene",631-315-7,102070-37-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164386,"2,4-Dinitro-1-n-propoxybenzene",631-316-2,10242-17-8,Acute Tox. 3;Acute Tox. 3,Notified C&L,38,H301:38;H311:38
164387,(S)-(-)-1-(2-Methoxybenzoyl)-2-(methoxymethyl)pyrrolidine,631-317-8,102069-84-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164388,"2-(2,5-Difluorobenzoyl)benzoic acid",631-318-3,102070-02-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164389,"Ethyl (2-(3,4-dibenzyloxyphenyl)ethyl)-carbamate",631-319-9,101905-94-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164390,Bis(ethylcyclopentadienyl)manganese(II),631-320-4,101923-26-6,Pyr. Liq. 1;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,60,H250:60;H335:60;H319:60;H315:60
164391,"2,5-Dimethyl-1,2,6-hexanetriol",631-322-5,10171-73-0,Eye Irrit. 2,Notified C&L,38,H319:38
164392,N2-Ethyl-2'-deoxyguanosine,631-323-0,101803-03-6,Acute Tox. 2;Acute Tox. 2;Acute Tox. 2;Carc. 2;STOT RE 2,Notified C&L,38,H373:38;H330:38;H300:38;H351:38;H310:38
164393,2-Methyl-benzeneacetaldehyde,631-324-6,10166-08-2,Acute Tox. 4;Eye Dam. 1,Notified C&L,38,H302:38;H318:38
164394,"(R)-6-Amino-6,7,8,9-tetrahydro-5H-benzocycloheptene",631-325-1,101692-74-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164395,"Aluminum 1,4,8,11,15,18,22,25-octabutoxy-29H,31H-phthalocyanine triethylsiloxide",631-326-7,129707-63-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164396,Divinyldimethoxysilane,631-327-2,129762-81-8,Skin Irrit. 2;STOT SE 3,Notified C&L,43,H335:38;H315:38;Not classified:5
164397,(S)-RuCl[(p-cymene(BINAP)Cl,631-328-8,130004-33-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,45,H319:45;H335:44;H315:45;H302:1;H413:1;H332:1;H312:1
164398,Bis(2-isocyanatoethyl) carbonate,631-329-3,13025-29-1,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,38,H302:38;H332:38;H312:38;H335:38;H319:38;H315:38
164399,Bis(2-aminoethyl) carbonate dihydro-chloride,631-330-9,13025-31-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164400,2-(Carboxymethoxy)-3-methoxybenzoic acid,631-331-4,130432-63-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164401,10-Undecen-1-yltri(ethylene glycol),631-333-5,130727-45-6,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H335:38;H315:38;H318:38
164402,11-Hexa(ethylene glycol)-1-undecene,631-334-0,130727-48-9,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H335:38;H315:38;H318:38
164403,"2,4,6-Trimethoxypyrimidine",631-335-6,13106-85-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,39,H319:39;H335:38;H315:39
164404,7-Mercapto-1-heptanol,631-336-1,131215-91-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164405,(13Z)-octadec-13-enoic acid,631-337-7,13126-39-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164406,cis-15-Octadecenoic acid,631-338-2,13126-43-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164407,1-Aminobutylphosphonic acid,631-339-8,13138-36-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164408,"Dimethyl exo-tricyclo[4.2.1.02,5]nona-3,7-diene-3,4-dicarboxylate",631-340-3,13155-83-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164409,"cis-3,4-Pyrrolidinediol",631-341-9,131565-87-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164410,Ethyldiisopropylamine tris(hydrofluoride),631-342-4,131600-43-6,Acute Tox. 2;Acute Tox. 2;Skin Corr. 1A;Eye Dam. 1;Acute Tox. 2,Notified C&L,39,H330:39;H300:39;H314:39;H318:39;H310:39;H226:1
164411,"(S,S)-(-)-2,2'-Isopropylidenebis(4-tert-butyl-2-oxazoline)",631-344-5,131833-93-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,40,H319:40;H335:39;H315:40
164412,"2,2'-Methylenebis[(4S)-4-tert-butyl-2-oxazoline]",631-345-0,131833-91-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H335:38;H315:38
164413,6-Hydroxybenzofuran,631-346-6,13196-11-7,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38
164414,(3R)-(+)-3-Acetamidopyrrolidine,631-347-1,131900-62-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,44,H319:39;H335:38;H315:39;H314:5
