cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
43323,"1-Chloro-2,4-difluorobenzene",604-365-2,1435-44-5,Flam. Liq. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,49,H319:46;H315:46;H226:46;H335:45;Not classified:3
43324,Benzyl [5-(hydroxyimino)pentyl]carbamate,603-896-7,135124-61-7,Not Classified,Notified C&L,2,Not classified:1;H341:1
43325,"Amides, C10-16, N-(hydroxyethyl)",272-736-2,68910-39-4,Skin Irrit. 2;Eye Dam. 1,Notified C&L,1,H318:1;H315:1
43326,"naled (ISO);1,2-dibromo-2,2-dichloroethyl dimethyl phosphate",206-098-3,300-76-5,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Aquatic Acute 1,Harmonised C&L,0,H315:0;H312:0;H400:0;H302:0;H319:0
43327,"2,3,4-trifluoroaniline",407-170-9,3862-73-5,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT RE 2;Aquatic Chronic 2,Harmonised C&L,0,H315:0;H302:0;H411:0;H312:0;H318:0;H373:0
43328,O-p-tolyl chlorothioformate,213-333-3,937-63-3,Skin Corr. 1B;Acute Tox. 3,Notified C&L,42,H314:42;H331:38
43329,"Cyclohexane, Oxidized, aq. ext., Me ester, C5-6 fraction, distn. residues, di-Me ester fraction, hydrogenated, distn. residues",610-911-0,528857-25-2,Aquatic Chronic 3,Notified C&L,83,H412:83
43330,"1,5-diaminobromo-4,8-dihydroxyanthraquinone",250-817-3,31810-89-6,Not Classified,Notified C&L,84,Not classified:42;H319:39;H315:39;H335:39;H317:3
43331,N-[4-(aminocarbonyl)phenyl]-4-nitrobenzamide,298-791-2,93839-21-5,Not Classified,REACH registration C&L,37,Not classified:36;H341:1
43341,"tridemorph (ISO);2,6-dimethyl-4-tridecylmorpholine",246-347-3,24602-86-6,Acute Tox. 4;Skin Irrit. 2;Acute Tox. 4;Aquatic Acute 1;Aquatic Chronic 1;Repr. 1B,Harmonised C&L,0,H410:0;H332:0;H315:0;H360:0;H400:0;H302:0
43342,"Paraformaldehyde, oligomeric reaction products with 4-tert-butylphenol and m-phenylenebis(methylamine)",925-847-1,,Acute Tox. 4;Acute Tox. 4;Skin Corr. 1B;Aquatic Chronic 3,Notified C&L,2,H412:2;H312:2;H302:2;H314:2
43344,"2-Propenoic acid, 2-hydroxyethyl ester, polymer with 1,6-diisocyanatohexane",616-633-6,78567-28-9,Not Classified,Notified C&L,5,Not classified:5
43345,"Fatty acids, C5-9, mixed esters with dipentaerythritol and pentaerythritol",287-517-7,85536-35-2,Not Classified,Notified C&L,21,Not classified:21
43348,1-(1-oxododecyl)-L-proline,261-407-9,58725-39-6,Eye Dam. 1,Notified C&L,1,H318:1
43350,"2,2'-bipyrimidine",252-137-2,34671-83-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,43,H319:43;H315:43;H335:38
43351,Diisopropylnaphthalenesulphonic acid,249-201-7,28757-00-8,Acute Tox. 4;Skin Corr. 1A;Skin Sens. 1,Notified C&L,24,H317:20;H314:23;H302:22;H290:2;H318:4;H336:1
43356,"1-Propanone, 3-(dimethylamino)-1-(3-methoxyphenyl)-, hydrochloride (1:1)",610-988-0,53342-08-8,Not Classified,Notified C&L,1,Not classified:1
43357,Sodium 1-methyl-1H-tetrazole-5-thiolate,257-006-3,51138-06-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
43360,Diiron arsenide,234-474-7,12005-88-8,Acute Tox. 3;Acute Tox. 3;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,42,H410:42;H400:38;H331:42;H301:42;H373:4
43367,"2,3-didehydro-D-erythro-hexono-1,4-lactone",201-928-0,89-65-6,Not Classified,REACH registration C&L,498,Not classified:204;H319:279;H315:277;H335:275;H412:15
43368,"3,9-dichloro-7-methoxyacridine",201-666-7,86-38-4,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Resp. Sens. 1;STOT SE 3,Notified C&L,43,H315:43;H317:39;H335:43;H334:39;H319:43
43371,"2,6-dimethylhept-5-en-2-ol",228-029-6,6090-15-9,Skin Irrit. 2;Eye Dam. 1,Notified C&L,259,H318:259;H315:259
43372,"Proteinase, Bacillus subtilis metallo-",232-991-2,9080-56-2,Skin Irrit. 2;Eye Irrit. 2;Resp. Sens. 1;STOT SE 3,REACH registration C&L,80,H334:79;H319:32;H315:32;H335:32;Not classified:1
43374,"2,3-diphenylcycloprop-2-en-1-one",212-948-4,886-38-4,Skin Irrit. 2;Skin Sens. 1,Notified C&L,46,H317:45;H315:41;H319:1;H335:1
43383,"3,4-dihydroxybenzonitrile",241-367-9,17345-61-8,Acute Tox. 3;Skin Sens. 1A;Eye Dam. 1;Aquatic Chronic 2,REACH registration C&L,46,H317:1;H318:1;H411:1;H301:2;H332:43;H312:44;H302:44;H315:7;H335:6;H319:7
43385,"Oils, vegetable, brominated",232-416-5,8016-94-2,Not Classified,Notified C&L,88,Not classified:88
43404,"Calcium (±)-N-(2,4-dihydroxy-3,3-dimethyl-1-oxobutyl)-β-alaninate",228-972-3,6381-63-1,Not Classified,Notified C&L,1,Not classified:1
43405,"Phenols, C",293-435-2,91079-47-9,Muta. 1B;Carc. 1B,Harmonised C&L,0,H350:0;H340:0
43409,"2-methyl-1H,5H-pyrimidine-4,5-dione",254-941-9,40497-30-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,47,H319:46;H315:46;H335:44;Not classified:1
43412,diazomethane,206-382-7,334-88-3,Carc. 1B,Harmonised C&L,0,H350:0
43415,"5,6-dimethoxyindoline",927-137-7,15937-07-2,Not Classified,REACH registration C&L,1,Not classified:1
43416,Chlorotetrafluoroethane,264-567-8,63938-10-3,Press. Gas (Liq.),Notified C&L,22,H280:22
43417,3-chlorobut-1-yne,244-151-2,21020-24-6,Flam. Liq. 2,Notified C&L,1,H225:1
43418,Bromothymol blue,200-971-2,76-59-5,Not Classified,Notified C&L,8,Not classified:6;H319:1;H315:1;H302:1
43419,Trimethyloxosulphonium chloride,225-724-6,5034-06-0,Not Classified,REACH registration C&L,48,Not classified:5;H319:43;H315:43;H335:42;H302:3;H332:1;H312:1
43422,"1-{[(6R,7R)-7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-{[(2-carboxypropan-2-yl)oxy]imino}acetyl]amino}-2-carboxy-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-en-3-yl]methyl}pyridinium chloride hydrochloride (1:1:1)",615-984-2,73547-70-3,Skin Sens. 1;Eye Irrit. 2;Resp. Sens. 1;Aquatic Chronic 3,REACH registration C&L,5,H319:3;H412:3;H317:5;H334:5;H400:2
43429,"2,5-dichloroanilinium chloride",251-620-5,33663-41-1,Acute Tox. 3;Acute Tox. 3;Eye Dam. 1;Acute Tox. 3;STOT RE 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H410:1;H301:1;H331:1;H311:1;H400:1;H318:1;H373:1
43430,2-phenylpropionaldehyde oxime,261-839-8,59647-78-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
43431,"Glycerides, C8-10 di-",293-200-4,91052-40-3,Not Classified,Notified C&L,2,Not classified:2
43432,"4-hydroxybenzene-1,3-disulphonic acid",202-533-6,96-77-5,,Notified C&L,50,Not classified:33;H314:17
43435,Methyl 2-thienyl ketone,201-804-6,88-15-3,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4,Notified C&L,1473,H332:1288;H312:1288;H302:1295;H311:167;H330:134;H301:121;H300:58;H331:50;H310:11;Not classified:1;H412:1
43438,"reaction mass of: triisopropanolamine salt of 1-amino-4-(3-propionamidoanilino)anthraquinone-2-sulfonic acid;triisopropanolamine salt of 1-amino-4-[3,4-dimethyl-5-(2-hydroxyethylaminosulfonyl)anilino]anthraquinone-2-sulfonic acid",430-410-9,186148-38-9,Aquatic Chronic 3,Harmonised C&L,0,H412:0
43440,butyl formate,209-772-5,592-84-7,Flam. Liq. 2;Eye Irrit. 2;STOT SE 3,Harmonised C&L,0,H225:0;H319:0;H335:0
43452,Succinyl dichloride,208-838-0,543-20-4,Skin Corr. 1B,Notified C&L,45,H314:45;H290:1;H318:1;H332:1;H227:1;H302:1;H312:1
43453,"(E,E)-[5-(4-methoxy-2,3,6-trimethylphenyl)-3-methyl-2,4-pentadienyl]triphenylphosphonium chloride",273-975-5,69365-97-5,Acute Tox. 4;Repr. 2,REACH registration C&L,2,H361:2;H302:2
43458,Manganese dibromide,236-591-9,13446-03-2,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4,Notified C&L,115,H332:111;H312:111;H302:115
43459,Lithium triethylhydroborate,245-076-8,22560-16-3,Pyr. Sol. 1;Water-react. 1;Skin Corr. 1B,REACH registration C&L,153,H314:153;H250:27;H260:153;H335:83;H225:4
43461,Lithium sulphate,233-820-4,10377-48-7,Acute Tox. 4;Eye Irrit. 2,REACH registration C&L,172,H319:4;H302:168;Not classified:4;H362:3;H412:3;H361:3
43462,Reaction products of: aniline-terephthalaldehyde-o-toluidine condensate with maleic anhydride,406-620-1,129217-90-9,Skin Sens. 1;Aquatic Chronic 2,Harmonised C&L,0,H317:0;H411:0
43467,"Cytidine 5'-(trihydrogen diphosphate), mono[2-(trimethylammonio)ethyl] ester, hydroxide, inner salt, monosodium salt",251-689-1,33818-15-4,Not Classified,Notified C&L,6,Not classified:5;H302:1
43470,2-amino-2-ethylpropanediol,204-101-2,115-70-8,Eye Dam. 1,REACH registration C&L,554,H318:10;H319:539;H315:98;H302:38;H335:38;Not classified:5
43471,2-Propyl-4-methyl-6-(1-methylbenzimidazol-2-yl)benzimidazole,440-240-7,,Not Classified,Notified C&L,3,Not classified:2;H410:1;H400:1;H373:1
43474,"Bis(2-chloroethyl) ether-1,3-bis[3-(dimethylamino)propyl]urea copolymer",614-612-6,68555-36-2,Aquatic Chronic 2,Notified C&L,104,H411:85;H410:15;H400:11;Not classified:2;H412:2
43475,2-[(dimethylamino)methyl]pyridin-3-ol,218-510-9,2168-13-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
43479,"Amines, C12-14-tert-alkyl, reaction products with isooctanol and phosphorus oxide (P2O5)",292-558-9,90640-40-7,Not Classified,Notified C&L,47,Not classified:47
43481,"3,5-dimethyltricyclo[3.3.1.13,7]decan-1-amine hydrochloride",255-219-6,41100-52-1,Acute Tox. 4,Notified C&L,20,H302:15;H332:3;H312:3;H336:3;Not classified:1;H315:5;H335:2;H319:4;H301:2;H331:1;H413:2;H317:1;H361:1
43482,Neomycin B sulphate,248-770-9,28002-70-2,Not Classified,Notified C&L,53,Not classified:52;H332:1;H361:1;H312:1
43483,"Fatty acids, soya, reaction products with diethylenetriamine, propoxylated, chloromethane-quaternized",614-646-1,68605-26-5,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,22,H319:22;H315:22
43485,Bumadizone,222-710-1,3583-64-0,,Notified C&L,1,H302:1
43486,"tert-butyl (3S,5S)-3-isopropyl-5-((2S,4S)-tetrahydro-4-isopropyl-5-oxo-furan-2-yl)-2-oxo-pyrrolidine-carboxylate",472-680-0,,,Notified C&L,1,Not classified:1
43487,"1,5,9-trimethyl-13-oxabicyclo[10.1.0]trideca-4,8-diene",237-443-6,13786-79-3,Not Classified,Notified C&L,233,Not classified:233
43489,"2,2-dimethylpropane-1,3-diyl dibenzoate",224-081-9,4196-89-8,Not Classified,REACH registration C&L,53,Not classified:53
43493,Tetrachlorocyclobut-2-enone,221-704-6,3200-96-2,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H319:38;H302:38
43497,Rubidium chloride,232-240-9,7791-11-9,Not Classified,Notified C&L,153,Not classified:152;H319:1
43499,"Trisodium 4-amino-5-hydroxy-3-[[4-[[2-oxo-1-[(phenylamino)carbonyl]propyl]azo]phenyl]azo]-6-[(4-sulphonato-1-naphthyl)azo]naphthalene-2,7-disulphonate",279-093-7,79135-92-5,Not Classified,REACH registration C&L,85,Not classified:83;H319:2;H317:2;H334:2
43500,3-(indol-3-yl)acrylic acid,214-872-7,1204-06-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,39,H319:39;H315:39;H335:38
43506,"2,5,6-trimethylcyclohex-2-en-1-one",243-473-0,20030-30-2,Acute Tox. 4;Skin Irrit. 2;Aquatic Chronic 3,REACH registration C&L,342,H412:342;H302:342;H315:342;H226:233
43508,2-amino-4-chlorophenol,202-458-9,95-85-2,Acute Tox. 4;Skin Irrit. 2;Muta. 2;Carc. 2;Aquatic Chronic 4,REACH registration C&L,188,H315:139;H341:5;H351:93;H302:173;H413:3;H317:89;H335:135;H319:137;H411:31;Not classified:15;H332:1;H312:1
43509,"Iron, 4-[[5-(3,5-dinitrophenyl)azo]-2,4-dihydroxy-3-[(4-nitrophenyl)azo]]-5-hydroxy-2,7-naphthalenedisulfonic acid complex",232-363-8,8007-63-4,Aquatic Chronic 3,Notified C&L,37,H412:33;Not classified:2;H319:1;H411:1;H315:1
43510,Hexadecyldimethyl(3-sulphonatopropyl)ammonium,218-918-7,2281-11-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,44,H319:44;H315:44;H335:42
43511,"1,2:5,6-diepoxyhexane",217-564-0,1888-89-7,Flam. Liq. 3;Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4,Notified C&L,1,H332:1;H315:1;H312:1;H302:1;H319:1;H226:1
43512,"Citrus hystrix, ext.",294-942-1,91771-50-5,Skin Sens. 1;Aquatic Chronic 3,Notified C&L,1593,H317:1398;H412:1288;Not classified:195;H315:111;H411:109;H319:27;H410:1;H400:1;H226:1;H304:1
43513,"3,7-bis(dimethylamino)-1,9-dimethylphenothiazin-5-ium chloride",245-683-8,23481-50-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
43514,Potassium perfluoropentane-1-sulphonate,223-394-8,3872-25-1,Acute Tox. 3;Eye Irrit. 2;STOT SE 3,Notified C&L,69,H319:69;H335:69;H301:69;H412:14
43516,1-[4-(2-CHLOROETHOXY)PHENYL]-2-PHENYL-1-BUTANONE,600-461-3,103628-22-4,Not Classified,REACH registration C&L,3,Not classified:3
43517,"symclosene;trichloroisocyanuric acid;trichloro-1,3,5-triazinetrion",201-782-8,87-90-1,Ox. Sol. 2;Acute Tox. 4;Eye Irrit. 2;STOT SE 3;Aquatic Acute 1;Aquatic Chronic 1,Harmonised C&L,0,H410:0;H335:0;H272:0;H400:0;H302:0;H319:0
43519,Diterbium trisulphate,237-213-5,13692-99-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,40,H319:39;H315:39;H335:39;Not classified:1
43523,(E)-o-methoxycinnamic acid,213-785-1,1011-54-7,,Notified C&L,5,H319:5;H315:5;H335:4
43530,"4-methyl-m-phenylene diisocyanate;toluene-2,6-di-isocyanate;toluene-2,4-di-isocyanate",209-544-5,584-84-9,Skin Irrit. 2;Eye Irrit. 2;Skin Sens. 1;Acute Tox. 2;STOT SE 3;Resp. Sens. 1;Carc. 2;Aquatic Chronic 3,Harmonised C&L,0,H315:0;H317:0;H335:0;H330:0;H351:0;H412:0;H334:0;H319:0
43532,4-acetoxybenzoic acid,219-066-9,2345-34-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,45,H319:45;H315:45;H335:44
43537,"3,5-dibromo-p-cresol",237-763-6,13979-81-2,,Notified C&L,5,H319:5;H315:5;H335:4
43538,Dimethyl bromomalonate,212-775-4,868-26-8,Skin Corr. 1B,Notified C&L,40,H314:40;H318:2;H290:1
43540,Cyclopentadec-4-en-1-one,252-692-0,35720-57-1,Not Classified,Notified C&L,113,Not classified:113
43542,4-[2-[4-[benzyl(ethyl)amino]phenyl]vinyl]-1-(2-hydroxyethyl)pyridinium chloride,278-763-6,77769-98-3,,Notified C&L,42,Not classified:33;H412:9;H318:9;H302:9;H315:9
43548,"diphenylmethyl (6R,7S)-7-[(bromoacetyl)amino]-7-methoxy-3-{[(1-methyl-1H-tetrazol-5-yl)thio]methyl}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",615-054-6,70035-75-5,Skin Sens. 1;Resp. Sens. 1,REACH registration C&L,2,H334:1;H317:1;Not classified:1
43549,"2',3'-dimethoxycinnamic acid",231-249-5,7461-60-1,Acute Tox. 4;Skin Sens. 1,Notified C&L,38,H317:38;H302:38
43552,"Icosahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin",240-216-4,16069-36-6,Acute Tox. 3;Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 3;STOT SE 3,Notified C&L,47,H315:39;H335:39;H311:43;H319:44;H331:39;H301:47;Not classified:2;H314:1;H290:1;H302:1;H250:1;H318:1
43554,"1,2-Ethanediamine, N-(2-aminoethyl)-, polymer with (chloromethyl)oxirane and N-methylmethanamine",610-056-3,42751-78-0,Not Classified,Notified C&L,31,Not classified:31
43557,"5,7-diazaspiro[3.4]octane-6,8-dione",618-291-3,89691-88-3,Flam. Sol. 2;Self-heat. 2,REACH registration C&L,3,H228:2;H252:2;H319:1;H302:1;H315:1
43558,"(S)-(4,5-dihydro-5-thioxo-1,3,4-thiadiazol-2-yl) benzenecarbothioate",257-581-0,51988-14-8,Skin Sens. 1;Aquatic Chronic 2,REACH registration C&L,6,H317:6;H411:2;H318:4
43560,"2,4-bis[2,2'-[2-(N,N-dimethylamino)ethyloxycarbonyl]phenylazo]-1,3-dihydroxybenzene, dihydrochloride",407-010-8,118208-02-9,Acute Tox. 4;Eye Dam. 1;Aquatic Chronic 2,Harmonised C&L,0,H302:0;H318:0;H411:0
43561,2-methoxy-5-methyl-4-[(4-methyl-2-nitrophenyl)azo]benzenediazonium tetrachlorozincate (2:1),263-357-3,61966-14-1,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4;Carc. 1B,Notified C&L,38,H332:38;H350:38;H312:38;H302:38
43562,"1H-Pyrazole-1-carboxamide, N,N',N''-[(2,4,6-trioxo-1,3,5-triazine-1,3,5(2H,4H,6H)-triyl)tri-6,1-hexanediyl]tris[3,5-dimethyl-",604-937-1,154031-76-2,Not Classified,Notified C&L,83,Not classified:83
43564,"Tannins, sodium salts",297-654-4,93686-05-6,Not Classified,Notified C&L,62,Not classified:62
43566,3-benzoylphenylacetonitrile,244-315-3,21288-34-6,,Notified C&L,1,H302:1
43569,Cadmium silicate,236-765-4,13477-19-5,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H410:1;H332:1;H400:1;H302:1;H312:1
43579,"Fatty acids, C8-18 and C18-unsatd., strontium salts",283-973-6,84776-46-5,Skin Irrit. 2,Notified C&L,1,H315:1
43580,Dipotassium hexachlororuthenate,245-381-6,23013-82-3,,Notified C&L,4,H319:4;H315:4;H335:4
43581,α-3-dimethylbenzyl alcohol,230-715-5,7287-81-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H302:1;H315:1;H335:1
43584,2-(trifluoromethoxy)-benzenesulphonamide,448-450-0,37526-59-3,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H315:1
43586,"Matte, copper",266-967-8,67711-91-5,Not Classified,REACH registration C&L,42,Not classified:21;H362:21;H360:21;H372:21;H412:21;H350:21
43590,"3,3-dimethylglutaric acid",225-425-0,4839-46-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,45,H319:45;H315:45;H335:43
43595,Dihydrogen telluride,231-981-5,7783-09-7,Flam. Gas 1;Press. Gas (Liq.);Acute Tox. 1,Notified C&L,111,H330:111;H220:111;H280:111
43598,p-benzoquinone bis(O-benzoyloxime),204-403-4,120-52-5,Flam. Sol. 1;Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,1,H332:1;H315:1;H335:1;H319:1;H302:1;H228:1;H312:1
43599,9-anthracenemethanol,215-998-5,1468-95-7,Not Classified,REACH registration C&L,3,Not classified:2;H341:1
43600,Ethyl 7-bromoheptanoate,249-883-6,29823-18-5,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;STOT SE 3,REACH registration C&L,44,H319:43;H317:1;H315:43;H335:43;H332:1;H312:1;H302:1
43605,"2,4-dinitromesitylene",210-164-7,608-50-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,REACH registration C&L,1,H319:1;H315:1;H335:1
43606,"3,5,6-trichlorosalicylic acid",255-144-9,40932-60-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,43,H319:43;H315:43;H335:42
43608,4''-pentyl-p-terphenyl-4-carbonitrile,259-028-9,54211-46-0,,Notified C&L,6,H332:5;H312:5;H302:5;Not classified:1;H413:1;H315:1;H319:1
43610,N-[2-(tetradecyloxy)phenyl]acetamide,268-034-0,67990-10-7,Eye Irrit. 2,Notified C&L,38,H319:38
43613,"Clove, ext., acetylated",294-944-2,91771-52-7,,Notified C&L,1557,H317:1557;H411:13
43614,"9-Octadecenoic acid, 12-hydroxy-, (9Z,12R)-, homopolymer",608-152-5,27925-02-6,Not Classified,Notified C&L,470,Not classified:470
