cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
274250,bicyclo[4.1.0]heptan-3-amine,830-101-2,78293-51-3,Flam. Liq. 3;Acute Tox. 4;Skin Corr. 1B;STOT SE 3,Notified C&L,1.0,H226:1;H314:1;H335:1;H302:1
274251,benzyl 4-(2-ethoxy-2-oxoethylidene)piperidine-1-carboxylate,830-102-8,82244-11-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274252,"7-methoxy-2,3-dihydro-1H-indole-2,3-dione",830-103-3,84575-27-9,Acute Tox. 4;Eye Irrit. 2A;Aquatic Chronic 3,Notified C&L,1.0,H319:1;H412:1;H302:1
274253,"[(2,4-dichlorophenyl)methyl](methyl)amine hydrochloride",830-104-9,90389-07-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274254,3-methoxy-4-(trifluoromethyl)aniline,830-105-4,106877-20-7,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3;Muta. 2,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H341:1;H319:1
274255,tert-butyl N-methyl-N-[4-(methylamino)butyl]carbamate,830-107-5,122632-07-9,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H318:1
274256,"5-[(5-iodofuran-2-yl)methylidene]-2,2-dimethyl-1,3-dioxane-4,6-dione",830-108-0,126965-20-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H332:1;H302:1;H319:1
274257,"tert-butyl N-[(1r,3r)-3-(hydroxymethyl)cyclobutyl]carbamate",830-109-6,167081-37-0,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274258,N-(2-aminoethyl)methanesulfonamide hydrochloride,830-110-1,202197-61-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274259,"tert-butyl 4H,5H,6H,7H-thieno[3,2-c]pyridine-5-carboxylate",830-111-7,230301-73-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274260,2-{[(tert-butoxy)carbonyl]amino}-3-ethoxypropanoic acid,830-112-2,856417-66-8,Acute Tox. 5;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H319:1;H303:1
274261,"tert-butyl 4-amino-2,3-dihydro-1H-isoindole-2-carboxylate",830-113-8,871013-98-8,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274262,methyl 2-fluoro-5-sulfamoylbenzoate,830-114-3,1099052-48-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274263,"methyl 3-(3,3-difluorocyclobutyl)-3-oxopropanoate",830-115-9,1191096-28-2,Flam. Liq. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H332:1;H302:1;H319:1;H227:1
274264,"3-(oxan-4-yl)-1,2-oxazole-5-carboxylic acid",830-116-4,1247496-56-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274265,BP-1-102,830-118-5,1334493-07-0,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274266,6-bromo-4-fluoro-2-methyl-1H-indole,830-119-0,1427377-41-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274267,"1-(oxan-4-yl)-1H-1,2,3-triazole-4-carboxylic acid",830-120-6,1487610-80-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274268,"5-(methoxycarbonyl)-1,2-oxazole-3-carboxylic acid",830-121-1,1519880-49-9,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274269,"4,4-difluoro-2-methylpyrrolidine hydrochloride",830-122-7,1781074-90-5,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H317:1;H319:1;H335:1
274270,"5-(oxan-4-yl)-1,2-oxazole-3-carboxylic acid",830-123-2,1782291-86-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274271,"5-oxa-2,7-diazaspiro[3.4]octan-6-one hydrochloride",830-124-8,1909314-06-2,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274272,"1-(3-methyl-1H-1,2,4-triazol-5-yl)piperazine dihydrochloride",830-125-3,1909320-03-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274273,N-[4-(4-acetylpiperazin-1-yl)phenyl]guanidine hydrochloride,830-126-9,2089255-79-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274274,"rac-ethyl (3R,4R)-3-amino-4-(hydroxymethyl)pyrrolidine-1-carboxylate",830-127-4,2230802-86-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274275,1-(1H-pyrazol-4-yl)piperazine dihydrochloride,830-129-5,2241142-35-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274277,"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, polymer with 1,6-diisocyanatohexane, polyethylene glycol mono(C13-15-branched and linear alkyl) ethers-blocked",948-836-3,,Aquatic Chronic 2,Notified C&L,83.0,H411:83
274278,"Octadecanoic acid, 12-hydroxy-, compd. with aziridine polymer with 12-hydroxyoctadecanoic acid, 2-oxepanone and tetrahydro-2H-pyran-2-one",948-837-9,,Aquatic Chronic 3,Notified C&L,83.0,H412:83
274280,4-chloro-5-(methylsulfanyl)pyrimidine,830-130-0,115581-35-6,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H319:1
274281,3-cyclobutyl-1-methyl-1H-pyrazole-4-carboxylic acid,830-131-6,137614-13-2,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H315:2;H319:2;H335:2
274282,"(2,2-dimethyl-1,3-dioxolan-4-yl)methanamine hydrochloride",830-132-1,167301-82-8,Acute Tox. 5;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H319:1;H303:1
274283,2-[(3R)-3-aminopiperidin-1-yl]ethan-1-ol dihydrochloride,830-133-7,2243501-55-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274284,1-[3-(tert-butoxy)-3-oxopropyl]-1H-imidazole-5-carboxylic acid hydrochloride,948-838-4,,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274285,"2-chloro-4,5-dimethylaniline",830-322-4,1585-13-3,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;STOT SE 3;STOT RE 2;Aquatic Chronic 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H373:1;H318:1;H412:1
274286,2-(2-ethoxyethoxy)acetic acid,830-134-2,7743-94-4,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H318:1
274287,2-(propane-2-sulfonyl)benzoic acid,830-135-8,20884-63-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274288,6-sulfanylpyridine-3-carbonitrile,830-136-3,27885-58-1,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H319:1
274289,N-methylpyrazin-2-amine,830-137-9,32111-28-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274290,"N,2-dimethylpyrimidin-4-amine",830-138-4,33643-90-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274291,3-(chlorosulfonyl)-4-hydroxybenzoic acid,830-140-5,77719-02-9,Skin Corr. 1B;STOT SE 3,Notified C&L,1.0,H314:1;H335:1
274292,"2-[(3-cyano-4-methyl-6-oxo-1,6-dihydropyridin-2-yl)sulfanyl]acetic acid",830-141-0,134616-73-2,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H319:1
274293,tert-butyl N-[1-(hydroxymethyl)cyclopentyl]carbamate,830-142-6,168540-07-6,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274294,3-amino-1-phenylbutan-2-one hydrochloride,830-143-1,191104-46-8,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274295,2-chloro-N-(4-fluoro-3-nitrophenyl)acetamide,830-144-7,196812-96-1,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H318:1;H302:1
274296,2-chloro-N-(3-cyanophenyl)acetamide,830-145-2,218288-43-8,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H318:1
274297,1-acetyl-4-methylpiperidine-4-carboxylic acid,830-146-8,225240-67-5,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274298,3-(4-methylphenyl)-1-phenyl-1H-pyrazole-4-carboxylic acid,830-147-3,380910-52-1,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274299,1-[2-(dimethylamino)ethyl]-1H-indol-5-amine,830-148-9,462649-11-2,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H318:1;H302:1
274300,"4-(hydroxymethyl)-1lambda6-thiane-1,1-dione",830-149-4,473254-28-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274301,"5-chloro-1-(propan-2-yl)-1H-1,3-benzodiazole-2-carbaldehyde",830-151-5,749931-54-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274302,4-chloro-3-fluoropyridine-2-carboxylic acid,830-152-0,860296-21-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274303,tert-butyl 3-amino-1H-pyrazole-1-carboxylate,830-153-6,863504-84-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H315:2;H319:2;H335:2;H302:1
274304,tert-butyl N-[2-amino-2-(2-fluorophenyl)ethyl]carbamate,830-154-1,939760-40-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274305,1-(1H-indazol-5-yl)ethan-1-amine,830-155-7,1001906-62-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274306,"methyl 2-{[(tert-butoxy)carbonyl]amino}-3,3,3-trifluoropropanoate",830-156-2,1039356-94-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274307,oxane-4-sulfonamide,830-157-8,1058131-55-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274308,ethyl 3-(chlorosulfonyl)-5-fluoro-4-methoxybenzoate,830-158-3,1154199-03-7,Skin Corr. 1B;STOT SE 3,Notified C&L,1.0,H314:1;H335:1
274309,ethyl 3-bromo-5-(chlorosulfonyl)-4-methoxybenzoate,830-159-9,1154569-04-6,Skin Corr. 1B;STOT SE 3,Notified C&L,1.0,H314:1;H335:1
274310,"1-(3-aminopropyl)-2,5-dihydro-1H-pyrrole-2,5-dione hydrochloride",830-160-4,1257852-74-6,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1
274311,5-bromo-2-methoxypyridine-3-sulfonyl chloride,830-162-5,1261584-19-3,Skin Corr. 1B;STOT SE 3,Notified C&L,1.0,H314:1;H335:1
274312,"(8aS)-7,7-difluoro-octahydropyrrolo[1,2-a]piperazine dihydrochloride",830-163-0,1305712-21-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274313,2-(oxolan-3-yl)propan-2-ol,830-164-6,1343614-73-2,Flam. Liq. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H302:1;H319:1;H227:1
274314,"3-(4,5-dimethyl-1H-pyrrol-3-yl)propan-1-amine",830-165-1,1368119-38-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274315,"1-(propan-2-yl)-4,5,6,7-tetrahydro-1H-indazol-7-amine",830-166-7,1461705-54-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274316,1-azaspiro[3.3]heptane hydrochloride,830-167-2,1986337-29-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274317,"[4-(2,2,2-trifluoroethyl)-1,3-thiazol-2-yl]methanamine",830-168-8,2138255-48-6,Flam. Liq. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H302:1;H318:1;H227:1
274325,tert-butyl 4-(bromomethylidene)piperidine-1-carboxylate,830-173-5,1020329-80-9,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H318:1;H302:1
274326,2-(3-methoxycyclobutyl)ethan-1-amine hydrochloride,830-177-7,1955554-67-2,Acute Tox. 5;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H319:1;H303:1
274327,"methyl 1,2,3,4-tetrahydroisoquinoline-6-carboxylate",830-169-3,185057-00-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274328,methyl 2-methylpropane-2-sulfinate,830-170-9,52056-71-0,Flam. Liq. 4;Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H319:1;H227:1
274329,"2,5-dichlorothiophene-3-carbaldehyde",830-171-4,61200-60-0,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;Resp. Sens. 1;STOT SE 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H334:1;H302:1;H318:1
274330,"2H,4H,5H,6H,7H-pyrrolo[3,4-c]pyridin-4-one",830-174-0,736990-47-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274331,"5-(2,3-dichlorophenyl)furan-2-carbaldehyde",830-176-1,106827-26-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274332,4-(3-bromophenyl)-1-methyl-1H-pyrazole,830-175-6,141938-40-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H315:1;H319:1;H335:1;H302:1
274333,"2,4-dihydroxy-3,4-dihydro-2H-1,4-benzoxazin-3-one",830-178-2,17359-54-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H315:2;H319:2;H335:2;H302:2
274334,7-bromo-1-benzothiophene-3-carboxylic acid,830-179-8,19075-62-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H315:2;H319:2;H335:2;H302:2
274335,"3-methyl-6-(methylsulfanyl)-1,2,3,4-tetrahydro-1,3,5-triazine-2,4-dione",830-180-3,40943-34-8,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H315:1;H312:1;H335:1;H332:1;H302:1;H319:1
274336,"5-butylbenzene-1,3-diol",830-181-9,46113-76-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H315:2;H319:2;H335:2;H302:2
274337,(3R)-3-ethyl-4-methylpentanoic acid,830-182-4,79194-60-8,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H315:1;H335:1;H318:1;H302:1
