cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
79135,"Sodium (6R-trans)-3-[[(5-methyl-1,3,4-thiadiazol-2-yl)thio]methyl]-8-oxo-7-(1H-tetrazol-1-ylacetamido)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",248-278-4,27164-46-1,Skin Sens. 1;Resp. Sens. 1,Notified C&L,62,H317:60;H334:61;H302:1;H341:1
79136,Dioxobis(stearato)trilead,235-702-8,12578-12-0,Acute Tox. 4;Acute Tox. 4;Carc. 2;Repr. 1A;Lact.;STOT RE 1;Aquatic Acute 1;Aquatic Chronic 1,REACH registration C&L,6,H372:5;H362:4;H360:6;H400:6;H302:6;H351:5;H332:6;H410:6;H373:1
79137,"Octahydro-4,7-methano-1H-indenedimethyl diisocyanate",249-247-8,28807-72-9,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Acute Tox. 2;Resp. Sens. 1;STOT SE 3,Notified C&L,34,H319:34;H335:34;H317:34;H334:34;H330:34;H315:34
79142,"Chromate(1-), bis[[]3-(hydroxy-[?]O)-4-[[]2-[[]2-(hydroxy-[?]O)-3,5-dinitrophenyl]diazenyl-[?]N1]-N-phenyl-2-naphthalenecarboxamidato(2-)]-, hydrogen (1:1)",617-547-1,84179-66-8,Not Classified,Notified C&L,4,Not classified:4
79143,"Tetrasodium 3,3'-[carbonylbis[imino(5-methoxy-2-methyl-4,1-phenylene)azo]]bis(naphthalene-1,5-disulphonate)",229-158-0,6420-33-3,Skin Sens. 1B;STOT RE 2,REACH registration C&L,9,H373:8;H317:8;Not classified:1
79145,3-(2-thienyl)acrylonitrile,227-928-0,6041-28-7,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H302:38;H318:38;H335:38;H315:38
79146,"Copper, diazotized 3-amino-4-methoxybenzenesulfonic acid-diazotized 4-nitro-1,3-benzenediamine-resorcinol coupling products ammonium sodium complexes",308-952-1,99148-46-6,,Notified C&L,33,Not classified:33
79148,2-chloroethyltriphenylphosphonium bromide,250-527-7,31238-20-7,,Notified C&L,4,H319:4;H335:4;H315:4
79149,Fuel gases;Petroleum gas;[A combination of light gases. It consists predominantly of hydrogen and/or low molecular weight hydrocarbons.],270-667-2,68476-26-6,Press. Gas;Flam. Gas 1;Muta. 1B;Carc. 1A,Harmonised C&L,0,H220:0;H340:0;H350:0;Not classified:0
79151,"Triethylenetetramine, ethoxylated and propoxylated",500-178-4,67939-72-4,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,85,H319:84;H315:59;H335:25;Not classified:1
79153,"2,4-difluorobenzoyl chloride",276-690-4,72482-64-5,Skin Corr. 1B;STOT SE 3,Notified C&L,47,H335:41;H314:47;H290:1;H318:1;H319:2
79155,3-[tris(1-methylethoxy)silyl]propyl methacrylate,279-538-5,80750-05-6,Not Classified,Notified C&L,26,Not classified:26
79161,"Oligomerisation products of But-2-yne-1,4-diol and methyloxirane",612-177-7,61596-96-1,Acute Tox. 3;Skin Sens. 1B;STOT RE 2,REACH registration C&L,84,H373:84;H317:84;H301:84
79165,"2,4-dimethylpenta-1,3-diene",213-677-4,1000-86-8,Flam. Liq. 2;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,39,H319:39;H335:39;H315:39;H225:39
79167,Pigment Yellow FC 26290,411-080-5,,Not Classified,Notified C&L,1,Not classified:1
79169,"Benzene-1,2,4-tricarboxylic acid, compound with 2-phenyl-1H-imidazole-1-propiononitrile (1:1)",268-383-9,68083-35-2,Not Classified,Notified C&L,25,Not classified:25
79180,"5-[5-(hexahydro-4,6-dioxo-2-thioxopyrimidin-5-yl)-2,4-pentadienylidene]dihydro-2-thioxo-1H,5H-pyrimidine-4,6-dione",264-470-0,63811-40-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
79181,"reaction mass of: 9-nonyl-10-octyl-19-carbonyloxyhexadecylnonadecanoic acid;9-nonyl-10-octyl-19-carbonyloxyoctadecylnonadecanoic acid;dihexadecyl 9-nonyl-10-octylnonadecandioate;1-octadecyl,19-hexadecyl 9-nonyl-10-octylnonadecandioate;dioctadecyl 9-nonyl-10-octylnonadecandioate",432-910-2,,Aquatic Chronic 4,Harmonised C&L,0,H413:0
79187,Hexacosanoic acid,208-040-2,506-46-7,Not Classified,Notified C&L,3,Not classified:2;H319:1;H335:1;H315:1
79188,"1,2-Difluor-4-{2-(4-trans-pentyl-[1,1-bicyclohexyl]-4-trans-yl)-ethyl}-benzene",600-804-7,107215-67-8,Aquatic Chronic 4,Notified C&L,1,H413:1;Not classified:1
79191,"3,6-dihydro-4-methoxy-2H-pyran",241-348-5,17327-22-9,Flam. Liq. 3,Notified C&L,38,H226:38
79192,(Z)-docos-13-enamide,204-009-2,112-84-5,Not Classified,REACH registration C&L,682,Not classified:417;H319:264;H335:264;H315:264;H302:2
79195,Chlorazanil,207-904-6,500-42-5,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38
79199,"9-α-fluoro-11-β,21-dihydroxy-16-α,17-α-isopropylidenedioxypregna-1,4-diene-3,20-dione",200-948-7,76-25-5,Repr. 1B,Notified C&L,53,H360:44;H361:7;H372:5;H302:5;H373:3;Not classified:1;H319:1;H335:1;H315:1;H412:1;H362:1;H334:1
79201,"Naphthenic acids, zinc salts, basic",282-762-6,84418-50-8,Skin Sens. 1;Aquatic Chronic 3,REACH registration C&L,26,H412:6;H317:6;H319:17;H411:18;H315:18;Not classified:2
79202,"Xanthylium, 3,6-bis(ethylamino)-9-[2-(methoxycarbonyl)phenyl]-2,7-dimethyl-, molybdatephosphate",269-695-8,68310-07-6,Not Classified,Notified C&L,116,Not classified:116
79203,2-chloro-5-nitropyridine,224-908-3,4548-45-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,47,H319:47;H335:46;H315:47;H302:5;H312:1;H332:1
79208,"N,N-dioctadecylcarbamoyl chloride",255-311-6,41319-54-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 3,Notified C&L,39,H319:39;H412:38;H335:39;H315:39
79212,"Cimicifuga racemosa, ext.",283-951-6,84776-26-1,Not Classified,Notified C&L,2,Not classified:1;H226:1
79213,"4,6-dihydro-4-hydroxy-2H-furo[3,2-c]pyran-2-one",205-735-2,149-29-1,Acute Tox. 2;Skin Irrit. 2,Notified C&L,44,H300:41;H315:39;H301:3;H351:2;H310:2;H330:2
79217,Trichromium heptacarbide,235-701-2,12552-55-5,Not Classified,Notified C&L,1,Not classified:1
79222,3-hydroxybenzaldehyde,202-892-9,100-83-4,Acute Tox. 4;Eye Irrit. 2;Aquatic Chronic 3,REACH registration C&L,58,H302:3;H319:56;H412:3;H335:51;H315:53;H317:1;Not classified:1
79226,"4'-Bromo-(1,1'-biphenyl)-4-ol",608-376-3,29558-77-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,45,H319:45;H335:44;H315:45
79227,"(E)-4-Ethoxy-1,1,1-trifluoro-3-buten-2-one (stabilized with BHT)",475-900-3,,Flam. Liq. 3;Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Acute Tox. 1;STOT RE 1;Aquatic Chronic 3,Notified C&L,2,H319:1;H317:2;H372:2;H412:2;H330:2;H302:2;H226:2;H315:1;H318:1;H314:1
79229,"Alcohols, C9-11-branched and linear, C10-rich",298-696-6,93821-11-5,Not Classified,Notified C&L,88,Not classified:59;H319:29;H315:29
79230,o-chlorophenyl dichlorophosphate,239-129-4,15074-54-1,Skin Corr. 1B,Notified C&L,43,H314:43;H290:1;H318:1
79232,"Urtica urens, ext.",290-397-9,90131-83-2,Repr. 1B,Notified C&L,1286,H360:1286
79233,4-propylcyclohexanone,406-810-4,40649-36-3,Skin Irrit. 2;Aquatic Chronic 3,Harmonised C&L,0,H412:0;H315:0
79234,Dihexyl azelate,203-664-1,109-31-9,Not Classified,Notified C&L,16,Not classified:16
79235,Anise Oil Pure,616-914-3,8007-70-3,Skin Sens. 1;Muta. 2;Carc. 2;Aquatic Chronic 2,Notified C&L,231,H351:139;H341:139;H411:139;H317:231;H412:2;H226:1
79237,"1,2-dibromo-3,3-dimethylbutane",613-415-2,640-21-1,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,REACH registration C&L,39,H319:39;H335:39;H320:1;H312:39;H302:39;H332:39;H315:39
79240,"2,3-dimethylcyclohexylamine",255-704-2,42195-92-6,Flam. Liq. 3;Skin Corr. 1B,Notified C&L,39,H226:39;H314:39
79242,Dibarium hexacyanoferrate,237-507-3,13821-06-2,,Notified C&L,4,H302:4;H332:4
79243,"9,10-phenanthrenequinone",201-515-5,84-11-7,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,177,H319:130;H315:172;H335:41;H341:4;H400:6;Not classified:1
79244,2-(hydroxypropyl)-1H-benzimidazole,219-290-7,2403-66-9,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,1,H319:1;H335:1;H312:1;H302:1;H332:1;H315:1
79246,1-methyl-4-(1-methylvinyl)cyclohexan-1-ol,205-342-6,138-87-4,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,145,H319:90;H315:90;Not classified:55
79250,Sodium bis[4-hydroxy-3-[(2-hydroxy-1-naphthyl)azo]benzene-1-sulphonamidato(2-)]chromate(1-),277-511-2,73507-68-3,Not Classified,Notified C&L,2,Not classified:2
79252,6-ethoxy-2-methylquinoline,229-609-1,6628-28-0,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H302:38;H318:38;H335:38;H315:38
79254,"Oxirane, 2-methyl-, polymer with oxirane, di-(9Z)-9-octadecenoate",614-025-5,67167-17-3,Aquatic Chronic 3,Notified C&L,446,H412:446
79255,Phenyl-2-thiourea,203-151-2,103-85-5,Acute Tox. 1;Skin Sens. 1,Notified C&L,76,H300:72;H317:68;Not classified:3;H319:1;H335:1;H311:1;H331:1;H301:1;H315:1
79259,"4,4'-oxydiphthalic anhydride",412-830-4,1823-59-2,Aquatic Chronic 3,Harmonised C&L,0,H412:0
79261,"1,1,2,2-tetrachloro-1-fluoroethane",206-546-8,354-14-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
79262,"2-[3-[4-(3-chlorophenyl)piperazin-1-y]propyl]-1,2,4-triazolo[4,3-a]pyridine-3(2H)-one hydrochloride",246-855-5,25332-39-2,Acute Tox. 4;Carc. 2,Notified C&L,53,H302:53;H351:41;H361:2;H318:1;H400:1
79265,"Cyclohex-1,2-ylenediaminetetra(acetic acid)",207-582-7,482-54-2,Not Classified,Notified C&L,65,Not classified:63;H302:2
79266,Ethyl salicylate,204-265-5,118-61-6,Acute Tox. 4;Skin Irrit. 2,REACH registration C&L,1678,H302:1678;H315:80;H319:44;H335:5;H411:1
79267,"Decanoic acid, ester with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol octanoate",234-392-1,11138-60-6,Not Classified,Notified C&L,109,Not classified:109
79268,"Magnolia grandiflora, ext.",285-376-6,85085-47-8,Not Classified,Notified C&L,36,Not classified:36
79269,"Glycerides, palm-oil mono-, di- and tri-, hydrogenated, citrates, sodium salts",294-635-2,91744-70-6,Not Classified,Notified C&L,1,Not classified:1
79273,"2,2'-(1,3-phenylene)bis[5-chloro-1H-isoindole]-1,3(2H)-dione",422-650-8,148935-94-8,Aquatic Chronic 4,Harmonised C&L,0,H413:0
79276,"N-phenyl-4-[[4-(phenylamino)phenyl][4-(phenylimino)cyclohexa-2,5-dien-1-ylidene]methyl]aniline monohydrochloride",218-441-4,2152-64-9,Not Classified,REACH registration C&L,2,Not classified:2
79279,C.I. Disperse Violet 93:1,602-785-0,122463-28-9,Not Classified,Notified C&L,4,Not classified:3;H317:1
79280,"Trimethylhexa-1,6-diyl diisocyanate",249-151-6,28679-16-5,Not Classified,Notified C&L,15,Not classified:14;H317:1;H311:1;H331:1;H334:1;H301:1
79284,"2-(11H-dibenzo[b,e]azepin-6-ylmethyl)-1H-isoindole-1,3(2H)-dione",616-149-5,74860-00-7,,REACH registration C&L,1,Not classified:1
79287,hydrazine-trinitromethane,414-850-9,4682-01-3,Expl. 1.1;Self-react. A;Acute Tox. 3;Skin Sens. 1;Acute Tox. 3;Carc. 1B,Harmonised C&L,0,H317:0;H201:0;H331:0;H240:0;H301:0;H350:0
79290,Cyclohexylpropionyl chloride,254-289-5,39098-75-4,Skin Corr. 1B;STOT SE 3,Notified C&L,1,H335:1;H314:1
79292,"2,3 dihydrothieno (3,4-b) -1 4 dioxine",603-128-0,126213-50-1,Acute Tox. 4;Acute Tox. 3;Eye Irrit. 2,Notified C&L,50,H302:50;H319:42;H311:41;H412:9;H312:8;H331:1
79293,Phenylsulphonyl isocyanate,220-640-6,2845-62-7,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Acute Tox. 4;Resp. Sens. 1,Notified C&L,43,H319:43;H317:38;H334:43;H302:42;H332:38;H315:43;H335:5;H331:5;H301:1
79296,"Gases (petroleum), hydrotreater blend oil recycle, hydrogen-nitrogen-rich;Refinery gas;[A complex combination obtained from recycled hydrotreated blend oil. It consists primarily of hydrogen and nitrogen with various small amounts of carbon monoxide, carbon dioxide and hydrocarbons having carbon numbers predominantly in the range of C1 through C5.]",270-781-2,68477-98-5,Press. Gas;Flam. Gas 1;Muta. 1B;Carc. 1A,Harmonised C&L,0,H220:0;H340:0;H350:0;Not classified:0
79297,Methyl cyclohexanecarboxylate,225-050-2,4630-82-4,Flam. Liq. 3,Notified C&L,131,H226:121;Not classified:10
79298,"Ethanol, 2-amino-, reaction products with ammonia, ethylenediamine fraction, distn. residues",296-389-1,92623-59-1,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,21,H319:21;H315:21
79299,"Oxalic acid, potassium salt",233-137-1,10043-22-8,Acute Tox. 4;Acute Tox. 4,Notified C&L,24,H302:24;H312:23;H371:1
79303,4-iodotoluene,210-841-7,624-31-7,Acute Tox. 4;Eye Irrit. 2,REACH registration C&L,19,H302:7;H319:17;H303:2;H335:8;H315:15;H332:2;H312:2
79304,ethyl methacrylate,202-597-5,97-63-2,Flam. Liq. 2;Skin Irrit. 2;Eye Irrit. 2;Skin Sens. 1;STOT SE 3,Harmonised C&L,0,H319:0;H335:0;H317:0;H225:0;H315:0
79308,reaction mass of: esters of C,413-750-2,171090-93-0,Aquatic Chronic 4,Harmonised C&L,0,H413:0
79309,7-methyl-8-nitroquinoline,231-268-9,7471-63-8,,Notified C&L,5,H341:4;H319:1;H315:1
79310,"methyl (4aR,4bS,6aS,7S,9aS,9bS,11aR)-4a,6a-dimethyl-2-oxo-2,4a,4b,5,6,6a,7,8,9,9a,9b,10,11,11a-tetradecahydro-1H-indeno[5,4-f]quinoline-7-carboxylate",600-422-0,103335-41-7,Repr. 2;Aquatic Chronic 3,REACH registration C&L,37,H412:1;H361:36;H302:1;H341:1
79311,Pyridine-2-thiol N-oxide,214-329-4,1121-31-9,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,44,H319:44;H335:43;H315:44;H301:42;H312:1;H302:2;H332:1
79316,"Manganese, 3-hydroxy-4-[(1-sulfo-2-naphthalenyl)azo]-2-naphthalenecarboxylic acid complex",252-525-1,35355-77-2,Not Classified,REACH registration C&L,140,Not classified:140
