cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
248536,Reaction product of alkylaluminum dichloride and magnesium bis(alkylalkanolate) and precipitated synthetic amorphous silica and titanium tetrachloride,,,Flam. Sol. 1;Water-react. 3;Skin Irrit. 2;Eye Dam. 1;STOT SE 2;STOT RE 2;Aquatic Chronic 2,Notified C&L,1,H228:1;H261:1;H315:1;H411:1;H373:1;H318:1;H371:1
248543,Reaction mass of 105-87-3 and 106-22-9 and 106-24-1 and 123-35-3 and 127-91-3 and 5392-40-5 and 5989-27-5 and 78-70-6 and 99-85-4,942-646-4,,Flam. Liq. 3;Asp. Tox. 1;Skin Irrit. 2;Skin Sens. 1;Aquatic Chronic 1,Notified C&L,1,H317:1;H315:1;H304:1;H226:1;H410:1
248544,"10-deacetyl-13-[(4S, 5R)-2-(2,4-dimethoxyphenyl)-3-(2-nitrophenylsulfanyl)-4-phenyl-oxazolidine-5-carboxylic acid]baccatin III)",810-752-9,881844-48-0,Eye Irrit. 2,Notified C&L,1,H319:1
248545,"tert-Butyl 4-({6-[7-cyclopentyl-6-(dimethylcarbamoyl)-7H-pyrrolo[2,3-d]pyrimidin-2-yl]amino}pyridin-3-yl)piperazine-1-carboxylate",810-753-4,1374639-78-7,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT RE 2,Notified C&L,1,H319:1;H301:1;H373:1;H315:1
248546,[(E)-4-(2-(Aminomethyl)-3-Fluoroalloxy)-N-Tert-butybenzamide HCL],810-755-5,1478364-68-9,Acute Tox. 4;Repr. 2;STOT RE 2,Notified C&L,2,H361:2;H302:2;H373:2
248549,"2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine perchlorate",810-757-6,66729-78-0,Ox. Sol. 3;Acute Tox. 4,Notified C&L,1,H272:1;H302:1
248550,NOOTKATONE,942-649-0,,Eye Irrit. 2,Notified C&L,1,H319:1
248551,"sodium (1R,2R)-2-(2-bromo-5-methoxyphenyl)-1-({3-cyclohexyl-6-[(dimethylsulfamoyl)carbamoyl]-1H-indol-1-yl}methyl)cyclopropanecarboxylate",942-650-6,1542139-01-4,Acute Tox. 4;Eye Dam. 1;STOT RE 2,REACH registration C&L,2,H318:2;H302:2;H373:2
248552,"Reaction Mass of Benzyl (1R,1S) 2,2,4-trimethyl-1-[(2-methylpropanoyl)oxy]pentan-3-yl benzene-1,2-dicarboxylate and Benzyl (3R,3S) 2,2,4-trimethyl-3-[(2-methylpropanoyl)oxy]pentyl benzene-1,2-dicarboxylate",701-008-3,,Not Classified,REACH registration C&L,1,Not classified:1
248554,"1-Penten-4-yn-3-ol, 1-chloro-3-ethyl-",810-759-7,113-18-8,Acute Tox. 3,Notified C&L,1,H301:1
248556,2-propylheptyl methacrylate,810-760-2,149855-64-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,83,H319:83;H335:83;H315:83
248557,Tris(isopropylcyclopentadienyl),810-761-8,130206-63-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,22,H319:22;H335:22;H315:22
248558,Diethylgermane,810-762-3,1631-46-5,Flam. Liq. 2;Water-react. 1;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,22,H319:22;H302:22;H315:22;H225:22;H260:22;H332:22;H335:22
248559,Tert-butylgermane,810-763-9,149540-54-5,Flam. Liq. 2;Water-react. 1;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,22,H319:22;H302:22;H315:22;H225:22;H260:22;H332:22;H335:22
248566,"Reaction mass of N1-benzylpropane-1,2-diamine and N2-benzylpropane-1,2-diamine",942-655-3,1802727-84-9,Acute Tox. 4;Skin Corr. 1C;Skin Sens. 1A;Eye Dam. 1;Aquatic Chronic 2,REACH registration C&L,2,H302:2;H314:2;H317:2;H411:2;H318:2
248567,"Reaction products of 2-[(2-methylphenoxy)methyl]oxirane and propane-1,2-diamine",810-766-5,1802886-42-5,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1B;Eye Dam. 1;Aquatic Acute 1;Aquatic Chronic 1,REACH registration C&L,3,H400:3;H302:3;H317:3;H315:3;H318:3;H410:3
248568,2-[4-(hydrazinylmethyl)phenyl]pyridine dihydrochloride,810-767-0,1802485-62-6,Acute Tox. 4,REACH registration C&L,2,H302:2
248570,Bis(hexamethylene triamine) diketimine with methyl ethylketone,942-657-4,,Flam. Liq. 2;Asp. Tox. 1;Skin Corr. 1A;Eye Dam. 1;STOT SE 3;Aquatic Chronic 3,Notified C&L,1,H314:1;H304:1;H412:1;H225:1;H318:1;H336:1
248579,"reaction mass of Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[[4-[bis(2- hydroxyethyl)amino]-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-, disodium salt and Benzenesulfonic acid, 5-[[4-[bis(2-hydroxyethyl)amino]-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-2-[2-[4-[[4-[(2-hydroxyethyl)amino]-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-2-sulfophenyl]ethenyl]-, disodium salt",942-661-6,,Not Classified,REACH registration C&L,2,Not classified:2
248583,Tris(methylphenyl) phosphate,809-930-9,1330-78-5,Repr. 2;Repr. 2;Aquatic Acute 1;Aquatic Chronic 1,REACH registration C&L,7,H361:7;H400:7;H410:7
248585,"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.',.alpha.''-1,2,3-propanetriyltris[.omega.-[(1-oxo-2-propenyl)oxy]-",942-664-2,,Acute Tox. 4;Skin Sens. 1A;Eye Dam. 1;Acute Tox. 3;STOT SE 3;Aquatic Chronic 3,Notified C&L,83,H331:83;H302:83;H317:83;H412:83;H318:83;H335:83
248586,"Cyclohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethyl-, homopolymer, polyethylene glycol mono-Me ether-blocked",942-665-8,,Skin Sens. 1;Aquatic Chronic 4,Notified C&L,83,H413:83;H317:83
248587,((2-decyltetradecyl)oxy)cyclopentane),942-666-3,,Asp. Tox. 1,Notified C&L,1,H304:1
248589,"7-[{4-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-2-(carbamoylamino)phenyl}diazenyl]naphthalene-1,3,6-trisulfonic acid, lithium sodium salts",942-667-9,,Skin Sens. 1,Notified C&L,1,H317:1
248590,"(E)-N-((dialkylamino)alkylene)-3,5-bis(polyfluoroalkyl)benzamide",,,Acute Tox. 1;Acute Tox. 1;Acute Tox. 1,Notified C&L,1,H312:1;H332:1;H302:1;H320:1
248591,Copper zirconium oxide,810-773-3,134883-93-5,Aquatic Acute 1;Aquatic Chronic 3,Notified C&L,1,H412:1;H400:1;H410:1
248592,Cerium manganese zirconium oxide,810-774-9,346701-94-8,Acute Tox. 4;Acute Tox. 4,Notified C&L,1,H332:1;H302:1
248593,Manganese zirconium oxide,810-775-4,145330-11-6,Acute Tox. 4;Acute Tox. 4,Notified C&L,1,H332:1;H302:1
248594,alkyl phenol,942-670-5,,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,2,H400:2;H410:2
248595,long chain alkyl amine,942-671-0,,Acute Tox. 4;Acute Tox. 3;Skin Corr. 1B;Skin Sens. 1;Acute Tox. 3;STOT RE 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H331:1;H302:1;H314:1;H317:1;H400:1;H373:1;H410:1;H311:1
248596,alkyl methacrylate,942-672-6,,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;STOT SE 3;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H319:1;H400:1;H317:1;H315:1;H335:1;H410:1
248597,alkyl alkoxy amine,942-673-1,,Skin Corr. 1B;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H400:1;H314:1;H410:1
248598,"2,9-bis[3-(diethylamino)propylsulfamoyl]Quino[2,3-b]acridine-7,14-dione",810-777-5,,Skin Sens. 1,Notified C&L,18,H317:18
248602,Cerium nickel zirconium oxide,810-778-0,440667-11-8,Skin Sens. 1;Carc. 1A;STOT RE 1,Notified C&L,1,H372:1;H350:1;H317:1
248606,"1-(1-hydroxy-5,6,7,8-tetrahydro-2-naphthalenyl)ethanone",810-781-7,95517-07-0,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1,Notified C&L,2,H318:2;H302:2;H315:2
248607,"2-chloro-5,5-dimethyl-1,3,2-dioxaphosphorinane 2-sulfide",810-782-2,873-98-3,Acute Tox. 4,Notified C&L,1,H302:1
248611,bis[(4-methoxyphenyl)methyl]amine,810-785-9,17061-62-0,,Notified C&L,2,H314:2
248612,[4-(aminomethyl)phenyl]methanol,810-786-4,39895-56-2,,Notified C&L,2,H312:1;H332:1;H302:2;H314:2
248613,"4-cyano-2,6-difluorobenzoic acid",810-788-5,181073-82-5,,Notified C&L,2,H331:1;H319:1;H315:2;H301:1;H335:2;H311:1;H302:1;H312:1;H332:1;H318:1
248616,Manganese Zirconium Hydroxide,810-791-1,1569259-98-8,Acute Tox. 4;Acute Tox. 4,Notified C&L,1,H332:1;H302:1
248617,Copper Zirconium Hydroxide,810-792-7,116875-80-0,Acute Tox. 4;Eye Dam. 1;Acute Tox. 4;Aquatic Acute 1;Aquatic Chronic 2,Notified C&L,1,H400:1;H302:1;H411:1;H332:1;H318:1;H410:1
248620,"(S)-tert.-Butyl-[2-(aminoethoxy)-[1,2]oxaborolan-4-yl]acetate",942-682-0,,Not Classified,Notified C&L,1,Not classified:1
248627,Reaction mass of 2-(2-ethoxyethoxy)ethyl acetate and silver,942-686-2,,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H319:1;H400:1;H410:1
248628,"1,2-Bis(dichloromethylsilyl)ethene",825-355-6,18142-59-1,Skin Corr. 1;Eye Dam. 1,Notified C&L,1,H318:1;H314:1
248630,"Reaction mass of tetrasodium ethylenediaminetetraacetate and 1,2-benzisothiazol-3(2H)-one and 2-methyl-2H-isothiazol-3-one and water and Quaternary ammonium compounds, benzyl-C8-18-alkyldimethyl, chlorides and Castor oil, hydrogenated, ethoxylated and 1310-73-2 and 24938-91-8 and 63148-62-9",942-688-3,,Skin Irrit. 2;Skin Sens. 1;Eye Dam. 1;Aquatic Chronic 3,Notified C&L,1,H318:1;H412:1;H317:1;H315:1
248631,(R)-1-((4-amino-2-bromo-5-fluorophenyl)amino)-3-(benzyloxy)propan-2-ol 4-methylbenzenesulfonate,810-796-9,1294504-64-5,Skin Irrit. 2;Skin Sens. 1,REACH registration C&L,2,H317:2;H315:2
248632,Octadecanol ethoxylated (>= 15 EO),942-689-9,,Eye Irrit. 2,Notified C&L,31,H319:31
248633,"Dodecan-1-ol, ethoxylated (>= 15 EO)",942-690-4,,Eye Irrit. 2,Notified C&L,31,H319:31
248637,"Reaction mass of tetrasodium 8,8'-(1E,1'E)-(4,4'-(cyclohexane-1,1-diyl)bis(4,1-phenylene))bis(diazene-2,1-diyl)bis(7-hydroxynaphthalene-1,3-disulfonate) and trisodium 7-hydroxy-8-((E)-(4-(1-(4-((E)-(1-hydroxy-4-sulfonatonaphthalen-2-yl)diazenyl)phenyl)cyclohexyl)phenyl)diazenyl)naphthalene-1,3-disulfonate",942-692-5,,Eye Irrit. 2;Aquatic Chronic 3,REACH registration C&L,8,H319:8;H412:8
248638,2-Cyanoethyl 1-Fluoroethyl carbonate,810-799-5,1537191-46-0,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H317:1;H315:1
248639,"4-(2,2-Difluoroethoxy) ethylene carbonate",942-693-0,,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H317:1;H315:1
248640,1-Fluoroethyl 2-methoxyethyl carbonate,942-694-6,,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H317:1;H315:1
248641,meso-1-fluoroethyl-1´-fluoroethyl carbonate,810-800-9,1440539-29-6,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H317:1;H315:1
248642,"4-(2,2,3,3-Tetrafluoropropoxy) ethylene carbonate",942-695-1,,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H317:1;H315:1
248644,"Reaction mass of 1,3'-Bipyridinium, 1'-[3-(dimethylamino)propyl]-6'-hydroxy-4'-methyl-2'-oxo-, inner salt and 1,3'-Bipyridinium, 1'-[3-(dimethylamino)propyl]-1',6'-dihydro-2'-hydroxy-4'-methyl-6'-oxo-, chloride (1:1)",942-697-2,,Not Classified,REACH registration C&L,1,Not classified:1
248648,graphene oxide,942-699-3,,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,3,H319:3;H335:3;H315:3
248652,"4-methyl-2,6-bis(phenylamino)nicotinonitrile",810-804-0,51566-48-4,Not Classified,Notified C&L,1,Not classified:1
248653,"(±)-6,8-Dimethylnon-7-enal",486-670-9,,Skin Irrit. 2;Skin Sens. 1;Aquatic Chronic 2,REACH registration C&L,2,H411:2;H317:2;H315:2
248654,"Reaction mass of glycerol and propane-1,2-diol and l-(+)-lactic acid and dexpanthenol and water and Matricaria recutita, ext.",942-702-8,,Skin Irrit. 2;Skin Sens. 1B;Eye Dam. 1;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H400:1;H302:1;H317:1;H315:1;H318:1;H410:1
248657,"Glycerol, ethoxylated (Polymer)",942-704-9,,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H315:1
248659,"4-(2-{(E)-2-[(1E)-2-chloro-1-{(2E)-2-[1,1-dimethyl-3-(4-sulfobutyl)-1,3-dihydro-2H-benzo[e]indol-2-ylidene]ethylidene}-1H-inden-3-yl]vinyl}-1,1-dimethyl-1H-benzo[e]indolium-3-yl)butane-1-sulfonate",942-705-4,,Skin Sens. 1,Notified C&L,1,H317:1
248662,"Reaction products of 2,7-Naphthalenedisulfonic acid, 4-amino-6-[2-[5-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-2-sulfophenyl]diazenyl]-3-[2-(2,5-disulfophenyl)diazenyl]-5-hydroxy-, pentasodium salt and lithium chloride",942-709-6,,Skin Sens. 1,Notified C&L,1,H317:1
248663,"2-[{6-[(4-amino-6-chloro-1,3,5-triazin-2-yl)(methyl)amino]-1-hydroxy-3-sulfonaphthalen-2-yl}diazenyl]naphthalene-1,5-disulfonic acid, lithium sodium salts",942-710-1,,Skin Sens. 1,Notified C&L,1,H317:1
248664,Pridopidine free base,810-806-1,346688-38-8,Acute Tox. 3;Repr. 2,Notified C&L,1,H361:1;H301:1
248665,Fater Recycled Cellulose (FRC),942-712-2,,Eye Irrit. 2,Notified C&L,1,H319:1
248666,Emamectin B1A benzoate,810-807-7,138511-97-4,Acute Tox. 3;Acute Tox. 3;Eye Dam. 1;Acute Tox. 3;STOT SE 1;STOT RE 1;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,156,H372:156;H331:156;H400:156;H301:156;H370:156;H318:156;H410:156;H311:156
248667,[4-(2-hydroxyethoxy)phenyl](phenyl)methanone,810-808-2,14814-17-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,REACH registration C&L,3,H319:2;H335:2;H315:2;Not classified:1
248668,"5-CYCLOPROPYL-1,2,4-OXADIAZOL-3-AMINE",810-809-8,868696-42-8,Acute Tox. 4,Notified C&L,1,H302:1
248669,"Hydrogenated rosin, zinc salt",810-810-3,68425-02-5,Not Classified,Notified C&L,23,Not classified:22;H332:1;H317:1
248672,"1,4-Cyclohexanedicarboxylic acid, 1,4-diisononyl ester",701-012-5,,Not Classified,REACH registration C&L,1,Not classified:1
248674,[No public or meaningful name is available],810-815-0,177149-89-2,Acute Tox. 4;Skin Corr. 1C;Eye Dam. 1;STOT SE 3;STOT SE 3,Notified C&L,21,H318:21;H335:21;H302:21;H314:21
248675,"Reaction mass of sulfur and 1-(4-chlorophenyl)-4,4-dimethyl-3-(1,2,4-triazol-1-ylmethyl)pentan-3-ol",942-713-8,,Skin Irrit. 2;Skin Sens. 1;Repr. 2;Aquatic Chronic 3,Notified C&L,1,H361:1;H412:1;H317:1;H315:1
248676,"2-Propenoic acid, heptadecyl ester, branched",810-816-6,1473386-36-5,Skin Irrit. 2;Skin Sens. 1B;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 2,REACH registration C&L,87,H319:87;H317:87;H315:87;H411:87;H335:87
248677,"2-Propenoic acid, 2-methyl-, heptadecyl ester, branched",810-817-1,1473386-29-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,83,H319:83;H335:83;H315:83
248678,Reaction mass of 111-76-2 and 112-07-2,942-714-3,,Acute Tox. 4,Notified C&L,1,H312:1
248679,(6S)-5-[(tert-butoxy)carbonyl]-5-azaspiro[2.4]heptane-6-carboxylic acid,824-641-8,1129634-44-1,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
248681,"5-Azaspiro[2.4]heptane-5,6-dicarboxylic acid, 5-(1,1-dimethylethyl) ester",942-715-9,,Not Classified,Notified C&L,2,Not classified:2
248683,Reaction mass of 141-78-6 and 28805-80-3 and 584-84-9 and 91-08-7,942-716-4,,Flam. Liq. 2;Skin Sens. 1;Acute Tox. 4;Resp. Sens. 1;STOT SE 3;Carc. 2,Notified C&L,1,H319:1;H317:1;H351:1;H225:1;H334:1;H332:1;H335:1;H336:1
248685,"Liraglutide (2S)-5-[[(5S)-5-[[(2S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2- [[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-imidazol-5-yl) propanoyl]amino]propanoyl]amino]-4-carboxybutanoyl]amino]acetyl]amino]-3-hydroxybutanoyl]amino]-3- phenylpropanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-3-carboxypropanoyl]amino]- 3-methylbutanoyl]amino]-3-hydroxypropanoyl]amino]-3-hydroxypropanoyl]amino]-3-(4-hydroxyphenyl) propanoyl]amino]-4-methylpentanoyl]amino]-4-carboxybutanoyl]amino]acetyl]amino] 5 oxopentanoyl]amino] propanoyl]amino]propanoyl]amino]-6-[[(2S)-1-[[(2S)-1-[[(2S,3S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)- 5-carbamimidamido-1-[[2-[[(2S)-5-carbamimidamido-1-(carboxymethylamino)-1-oxopentan-2-yl]amino]-2- oxoethyl]amino]-1-oxopentan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl] amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl] amino]-1-oxo-3-phenylpropan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-6-oxohexyl]amino]-2- (hexadecanoylamino)-5-oxopentanoic acid",810-818-7,204656-20-2,Carc. 2;Repr. 2,Notified C&L,3,H361:2;H351:2;Not classified:1
248686,"N-(4-hydroxy-2,6-dimethylphenyl)acetamide",810-819-2,6337-56-0,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H315:1
248687,"3,5-Dichloro-4-(prop-2-yn-1-yloxy)benzaldehyde",810-820-8,426229-84-7,Acute Tox. 4;Skin Irrit. 2,Notified C&L,1,H302:1;H315:1
248688,3-Phenylcyclopentane-1-carboxylic acid,810-821-3,91495-75-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,2,H319:2;H302:2;H315:2;H335:1
248689,4-(2-Methyl-2H-tetrazol-5-yl)phenol,810-822-9,81015-02-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H315:1
248690,Methyl 3-(hydroxymethyl)-1H-indole-5-carboxylate,810-823-4,947412-98-8,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H315:1
248691,"2-Isobutyl-1,3-dioxo-5-isoindolinecarboxylic acid",810-825-5,346716-89-0,Acute Tox. 3;Skin Sens. 1B;Eye Irrit. 2,Notified C&L,1,H319:1;H301:1;H317:1
248692,[No public or meaningful name is available],810-826-0,26066-88-6,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H301:1;H315:1
248693,"6,7-Dichloroquinazolin-2-amine",810-827-6,18672-00-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H315:1
248694,"1-Methyl-imidazo[1,5-a]pyridine-7-carboxylic acid",810-828-1,1378811-63-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H315:1
248695,"7-BROMO-1-METHYLIMIDAZO[1,5-A]PYRIDINE",810-829-7,1379341-62-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H319:1;H335:1;H302:1;H315:1
248696,2-(5-Bromo-6-fluoro-1H-indol-3-yl)acetonitrile,810-830-2,1227598-56-2,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H319:1;H335:1;H301:1;H315:1
248697,3-Chloro-4-(cyclopropylmethoxy)phenol,810-831-8,1243284-44-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H315:1
248698,"3-(3-Methyl-1,2,4-oxadiazol-5-yl)phenol",810-832-3,1082766-16-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H315:1
248699,Methyl 3-(cyanomethyl)-1H-indole-5-carboxylate,810-833-9,113438-59-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H319:1;H335:1;H302:1;H315:1
248700,1-(1-PYRROLIDINYLCARBONYL)-4-PIPERIDINAMINE HYDROCHLORIDE,810-834-4,889849-93-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1;H315:1
248701,(S)-2-Ethyl-2-mercaptomethyl hexan-1-ol,810-836-5,1193512-93-4,Skin Sens. 1B;Eye Irrit. 2,Notified C&L,1,H319:1;H317:1
248703,"Reaction Mass of (3E)-3-methyl-4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-3-buten-2-one and (1E)-1-(2,6,6-trimethyl-2-cyclohexen-1-yl)-1-penten-3-one",942-741-0,,Skin Irrit. 2;Skin Sens. 1B;Aquatic Chronic 2,REACH registration C&L,4,H411:4;H317:4;H315:4
248710,"Spiroundecenol, tetramethyl-, acetate",810-839-1,678981-31-2,Skin Sens. 1B,Notified C&L,13,H317:13
248713,"1-((4R,5R)-4,5-dihydroxy-N2-(4-(5-(5-(pentyloxy)phenyl)-3-isoxazolyl)benzoyl)-L-ornithine)-4-((4S)-4-hydroxy-4-(4-hydroxy-3-(sulfooxy)phenyl)-L-threonine)-, monosodium salt",810-840-7,208538-73-2,Repr. 2,Notified C&L,6,H361:5;H351:2;H373:1;H372:1;H400:1;H302:2;H332:1;H410:1;H319:1
248715,(2R)-6-fluorochromane-2-carboxylic acid,810-841-2,129101-37-7,,Notified C&L,2,H302:2
248716,sodium cocoyl barley aminoacids,942-725-3,,Eye Dam. 1,REACH registration C&L,2,H318:2
248717,"(2S)-6-fluoro-3,4-dihydro-2H-1-Benzopyran-2-carboxylic acid",810-842-8,129101-36-6,,Notified C&L,2,H302:2
248718,Reaction mass of Pentadecanoic acid and Tridecanoic acid and 2-Methyldodecanoic acid 2-Methyltetradecanoic acid,942-726-9,,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,1,H413:1;H319:1;H335:1;H315:1
